,age,choice,createdAt,question,step,user,result,topic,ageGroup
10032,11,left,2019-06-17 09:45:30.872000+00:00,C_E_M_C,13,8d429739,correct,cards,11-13
2853,12,right,2019-06-17 09:45:31.082000+00:00,C_E_M_O,15,354aa54f,correct,cards,11-13
843,12,right,2019-06-17 09:45:31.172000+00:00,A_H_M_CO,35,187831b9,color,animals,11-13
3650,12,left,2019-06-17 09:45:31.540000+00:00,G_H_M_OT,30,3ce04ab2,orientation,geometry,11-13
14225,12,right,2019-06-17 09:45:31.857000+00:00,G_H_F_CT,23,cbb3a505,type,geometry,11-13
7859,12,left,2019-06-17 09:45:31.875000+00:00,G_H_M_CO,31,68e97e64,orientation,geometry,11-13
1739,12,right,2019-06-17 09:45:32.845000+00:00,G_E_M_T,14,212becae,wrong,geometry,11-13
12057,12,right,2019-06-17 09:45:33.110000+00:00,G_H_M_OT,37,af701bd7,type,geometry,11-13
1693,12,left,2019-06-17 09:45:33.578000+00:00,G_E_M_T,14,212becae,correct,geometry,11-13
14839,12,left,2019-06-17 09:45:33.674000+00:00,A_H_M_CT,33,d310e624,type,animals,11-13
11316,12,left,2019-06-17 09:45:34.467000+00:00,A_H_F_OT,22,a6e31763,type,animals,11-13
9999,11,left,2019-06-17 09:45:35.266000+00:00,C_E_M_T,14,8d429739,correct,cards,11-13
1694,12,left,2019-06-17 09:45:36.350000+00:00,A_E_M_T,15,212becae,correct,animals,11-13
16905,12,right,2019-06-17 09:45:36.397000+00:00,G_H_F_OT,18,fab4e8e4,type,geometry,11-13
12956,12,left,2019-06-17 09:45:36.815000+00:00,C_H_M_CT,34,bba1a860,color,cards,11-13
873,12,left,2019-06-17 09:45:37.657000+00:00,G_H_F_OT,36,187831b9,orientation,geometry,11-13
6456,12,left,2019-06-17 09:45:39.007000+00:00,C_E_M_T,14,58bfe85a,correct,cards,11-13
12081,12,left,2019-06-17 09:45:39.076000+00:00,C_H_F_CO,38,af701bd7,color,cards,11-13
11363,12,left,2019-06-17 09:45:39.261000+00:00,A_H_F_CO,23,a6e31763,orientation,animals,11-13
2558,12,right,2019-06-17 09:45:39.557000+00:00,A_H_M_CO,35,2fe4071b,color,animals,11-13
2870,12,right,2019-06-17 09:45:40.009000+00:00,C_E_M_C,16,354aa54f,wrong,cards,11-13
14895,12,left,2019-06-17 09:45:40.057000+00:00,A_H_M_OT,34,d310e624,type,animals,11-13
3699,12,left,2019-06-17 09:45:40.147000+00:00,G_H_M_CO,31,3ce04ab2,orientation,geometry,11-13
12094,12,right,2019-06-17 09:45:40.166000+00:00,C_H_F_CO,38,af701bd7,orientation,cards,11-13
2818,12,left,2019-06-17 09:45:40.826000+00:00,C_E_M_C,16,354aa54f,correct,cards,11-13
16868,12,right,2019-06-17 09:45:41.388000+00:00,G_H_F_CO,19,fab4e8e4,color,geometry,11-13
12952,12,right,2019-06-17 09:45:41.951000+00:00,C_H_M_OT,35,bba1a860,orientation,cards,11-13
14293,12,right,2019-06-17 09:45:41.992000+00:00,C_H_F_CO,24,cbb3a505,orientation,cards,11-13
1690,12,left,2019-06-17 09:45:42.557000+00:00,A_E_M_O,16,212becae,correct,animals,11-13
2507,12,left,2019-06-17 09:45:42.617000+00:00,G_H_F_OT,36,2fe4071b,orientation,geometry,11-13
3644,12,left,2019-06-17 09:45:42.663000+00:00,G_H_M_CT,32,3ce04ab2,color,geometry,11-13
7841,12,right,2019-06-17 09:45:43.140000+00:00,G_H_M_CT,32,68e97e64,type,geometry,11-13
11337,12,right,2019-06-17 09:45:43.792000+00:00,G_H_F_OT,24,a6e31763,type,geometry,11-13
9046,12,right,2019-06-17 09:45:44.122000+00:00,G_E_M_O,12,7e734302,correct,geometry,11-13
14282,12,right,2019-06-17 09:45:44.502000+00:00,C_H_F_CT,25,cbb3a505,type,cards,11-13
16874,12,left,2019-06-17 09:45:44.643000+00:00,G_H_F_CT,20,fab4e8e4,color,geometry,11-13
884,12,right,2019-06-17 09:45:45.721000+00:00,G_H_F_OT,36,187831b9,type,geometry,11-13
11307,12,right,2019-06-17 09:45:45.952000+00:00,G_H_F_CO,25,a6e31763,color,geometry,11-13
1723,12,right,2019-06-17 09:45:46.100000+00:00,A_E_M_C,17,212becae,correct,animals,11-13
2858,12,left,2019-06-17 09:45:46.194000+00:00,C_E_M_T,17,354aa54f,correct,cards,11-13
6501,12,left,2019-06-17 09:45:46.389000+00:00,A_E_M_T,15,58bfe85a,correct,animals,11-13
13007,12,right,2019-06-17 09:45:46.957000+00:00,G_H_F_OT,36,bba1a860,type,geometry,11-13
7885,12,right,2019-06-17 09:45:46.981000+00:00,C_H_M_CO,33,68e97e64,color,cards,11-13
15735,12,left,2019-06-17 09:45:47.093000+00:00,G_E_F_C,0,e8853cbe,correct,geometry,11-13
2502,12,right,2019-06-17 09:45:47.189000+00:00,G_H_F_OT,36,2fe4071b,type,geometry,11-13
14233,12,left,2019-06-17 09:45:47.309000+00:00,C_H_F_OT,26,cbb3a505,type,cards,11-13
14860,12,left,2019-06-17 09:45:47.860000+00:00,A_H_M_CO,35,d310e624,orientation,animals,11-13
11336,12,left,2019-06-17 09:45:48.033000+00:00,G_H_F_CT,26,a6e31763,color,geometry,11-13
3689,12,right,2019-06-17 09:45:48.262000+00:00,A_H_M_CT,33,3ce04ab2,color,animals,11-13
12110,12,left,2019-06-17 09:45:48.440000+00:00,C_H_M_CO,39,af701bd7,orientation,cards,11-13
1664,12,right,2019-06-17 09:45:48.803000+00:00,G_H_F_OT,18,212becae,type,geometry,11-13
12951,12,left,2019-06-17 09:45:49.047000+00:00,G_H_F_OT,36,bba1a860,orientation,geometry,11-13
869,12,left,2019-06-17 09:45:50.052000+00:00,G_H_M_OT,37,187831b9,orientation,geometry,11-13
14881,12,right,2019-06-17 09:45:50.168000+00:00,G_H_F_OT,36,d310e624,type,geometry,11-13
9079,12,right,2019-06-17 09:45:50.446000+00:00,G_E_M_C,13,7e734302,correct,geometry,11-13
15747,12,right,2019-06-17 09:45:50.741000+00:00,G_E_F_T,1,e8853cbe,correct,geometry,11-13
14245,12,left,2019-06-17 09:45:51.151000+00:00,G_H_M_OT,27,cbb3a505,orientation,geometry,11-13
11331,12,left,2019-06-17 09:45:51.310000+00:00,C_H_M_CO,27,a6e31763,orientation,cards,11-13
12113,12,left,2019-06-17 09:45:51.331000+00:00,A_H_F_CT,40,af701bd7,type,animals,11-13
4830,12,left,2019-06-17 09:45:51.365000+00:00,G_H_F_CT,23,47ba149c,color,geometry,11-13
2522,12,left,2019-06-17 09:45:51.447000+00:00,G_H_M_OT,37,2fe4071b,orientation,geometry,11-13
1725,12,right,2019-06-17 09:45:51.496000+00:00,G_H_F_CO,19,212becae,color,geometry,11-13
10049,11,right,2019-06-17 09:45:51.853000+00:00,G_E_M_O,15,8d429739,correct,geometry,11-13
12088,12,right,2019-06-17 09:45:52.435000+00:00,A_H_F_CT,40,af701bd7,color,animals,11-13
16918,12,left,2019-06-17 09:45:52.602000+00:00,A_H_F_CT,21,fab4e8e4,type,animals,11-13
3684,12,right,2019-06-17 09:45:52.679000+00:00,A_H_M_OT,34,3ce04ab2,orientation,animals,11-13
844,12,left,2019-06-17 09:45:52.750000+00:00,C_H_F_CO,38,187831b9,color,cards,11-13
14244,12,right,2019-06-17 09:45:53.425000+00:00,G_H_M_CO,28,cbb3a505,color,geometry,11-13
1683,12,left,2019-06-17 09:45:53.713000+00:00,G_H_F_CT,20,212becae,color,geometry,11-13
11301,12,right,2019-06-17 09:45:53.727000+00:00,C_H_M_CT,28,a6e31763,type,cards,11-13
868,12,right,2019-06-17 09:45:53.907000+00:00,C_H_F_CO,38,187831b9,orientation,cards,11-13
15790,12,left,2019-06-17 09:45:54.023000+00:00,G_E_F_O,2,e8853cbe,correct,geometry,11-13
12969,12,right,2019-06-17 09:45:54.036000+00:00,G_H_M_OT,37,bba1a860,type,geometry,11-13
9054,12,left,2019-06-17 09:45:54.491000+00:00,G_E_M_T,14,7e734302,correct,geometry,11-13
7900,12,right,2019-06-17 09:45:54.529000+00:00,C_H_M_CT,34,68e97e64,type,cards,11-13
2867,12,left,2019-06-17 09:45:54.706000+00:00,C_H_F_CO,18,354aa54f,color,cards,11-13
4853,12,left,2019-06-17 09:45:54.808000+00:00,A_H_F_CT,24,47ba149c,type,animals,11-13
2508,12,right,2019-06-17 09:45:55.221000+00:00,C_H_F_CO,38,2fe4071b,orientation,cards,11-13
14238,12,left,2019-06-17 09:45:55.385000+00:00,G_H_M_CT,29,cbb3a505,color,geometry,11-13
10011,11,right,2019-06-17 09:45:55.719000+00:00,G_E_M_C,16,8d429739,correct,geometry,11-13
7875,12,left,2019-06-17 09:45:56.372000+00:00,C_H_M_OT,35,68e97e64,type,cards,11-13
12068,12,right,2019-06-17 09:45:56.407000+00:00,A_H_M_CT,41,af701bd7,color,animals,11-13
12965,12,left,2019-06-17 09:45:56.692000+00:00,C_H_F_CO,38,bba1a860,color,cards,11-13
15784,12,right,2019-06-17 09:45:56.927000+00:00,C_E_F_T,3,e8853cbe,correct,cards,11-13
11368,12,right,2019-06-17 09:45:57.156000+00:00,C_H_M_OT,29,a6e31763,orientation,cards,11-13
1740,12,left,2019-06-17 09:45:57.761000+00:00,C_H_F_CO,21,212becae,color,cards,11-13
9050,12,left,2019-06-17 09:45:57.854000+00:00,A_E_M_T,15,7e734302,correct,animals,11-13
4893,12,left,2019-06-17 09:45:57.911000+00:00,A_H_F_OT,25,47ba149c,type,animals,11-13
12982,12,right,2019-06-17 09:45:58.413000+00:00,C_H_F_CO,38,bba1a860,orientation,cards,11-13
14874,12,left,2019-06-17 09:45:58.549000+00:00,G_H_F_OT,36,d310e624,orientation,geometry,11-13
7852,12,left,2019-06-17 09:45:58.831000+00:00,G_H_F_OT,36,68e97e64,orientation,geometry,11-13
1691,12,left,2019-06-17 09:45:58.976000+00:00,C_H_F_CT,22,212becae,color,cards,11-13
12095,12,right,2019-06-17 09:45:59.312000+00:00,G_H_F_OT,42,af701bd7,type,geometry,11-13
10045,11,left,2019-06-17 09:45:59.657000+00:00,G_E_M_T,17,8d429739,correct,geometry,11-13
7878,12,right,2019-06-17 09:46:00.216000+00:00,G_H_F_OT,36,68e97e64,type,geometry,11-13
14271,12,left,2019-06-17 09:46:00.338000+00:00,A_H_M_CT,30,cbb3a505,type,animals,11-13
16895,12,left,2019-06-17 09:46:00.359000+00:00,A_H_F_OT,22,fab4e8e4,type,animals,11-13
15777,12,left,2019-06-17 09:46:00.394000+00:00,C_E_F_C,4,e8853cbe,correct,cards,11-13
4895,12,left,2019-06-17 09:46:00.969000+00:00,A_H_F_CO,26,47ba149c,orientation,animals,11-13
1688,12,left,2019-06-17 09:46:01.622000+00:00,C_H_F_OT,23,212becae,type,cards,11-13
12072,12,right,2019-06-17 09:46:01.852000+00:00,C_H_F_CO,43,af701bd7,orientation,cards,11-13
2819,12,right,2019-06-17 09:46:02.224000+00:00,C_H_F_CT,19,354aa54f,type,cards,11-13
2498,12,left,2019-06-17 09:46:02.545000+00:00,C_H_F_CO,38,2fe4071b,color,cards,11-13
9077,12,left,2019-06-17 09:46:02.571000+00:00,A_E_M_O,16,7e734302,correct,animals,11-13
1671,12,right,2019-06-17 09:46:02.632000+00:00,A_H_F_CT,24,212becae,color,animals,11-13
10056,11,left,2019-06-17 09:46:03.005000+00:00,A_H_F_CT,18,8d429739,type,animals,11-13
12968,12,right,2019-06-17 09:46:03.934000+00:00,C_H_M_CO,39,bba1a860,color,cards,11-13
4856,12,left,2019-06-17 09:46:03.936000+00:00,G_H_M_OT,27,47ba149c,orientation,geometry,11-13
12123,12,right,2019-06-17 09:46:04.346000+00:00,A_H_F_CT,44,af701bd7,color,animals,11-13
854,12,left,2019-06-17 09:46:04.373000+00:00,C_H_M_CO,39,187831b9,orientation,cards,11-13
14231,12,left,2019-06-17 09:46:04.438000+00:00,A_H_M_OT,31,cbb3a505,type,animals,11-13
15775,12,right,2019-06-17 09:46:04.446000+00:00,C_E_F_O,5,e8853cbe,correct,cards,11-13
14873,12,left,2019-06-17 09:46:04.627000+00:00,G_H_M_OT,37,d310e624,orientation,geometry,11-13
11360,12,left,2019-06-17 09:46:05.229000+00:00,A_H_M_CT,30,a6e31763,type,animals,11-13
1679,12,left,2019-06-17 09:46:05.667000+00:00,A_H_F_OT,25,212becae,type,animals,11-13
4894,12,right,2019-06-17 09:46:06.213000+00:00,G_H_M_CO,28,47ba149c,color,geometry,11-13
16872,12,right,2019-06-17 09:46:06.307000+00:00,A_H_F_CO,23,fab4e8e4,color,animals,11-13
1722,12,right,2019-06-17 09:46:06.666000+00:00,A_H_F_CO,26,212becae,color,animals,11-13
13013,12,left,2019-06-17 09:46:06.692000+00:00,A_H_F_CT,40,bba1a860,type,animals,11-13
7911,12,left,2019-06-17 09:46:06.821000+00:00,G_H_M_OT,37,68e97e64,orientation,geometry,11-13
14877,12,right,2019-06-17 09:46:07.149000+00:00,C_H_F_CO,38,d310e624,orientation,cards,11-13
15767,12,left,2019-06-17 09:46:07.339000+00:00,A_E_F_T,6,e8853cbe,correct,animals,11-13
10010,11,left,2019-06-17 09:46:07.603000+00:00,A_H_F_OT,19,8d429739,type,animals,11-13
865,12,left,2019-06-17 09:46:07.750000+00:00,A_H_F_CT,40,187831b9,type,animals,11-13
13014,12,right,2019-06-17 09:46:08.117000+00:00,A_H_F_CT,40,bba1a860,color,animals,11-13
12075,12,left,2019-06-17 09:46:08.143000+00:00,A_H_F_OT,45,af701bd7,type,animals,11-13
4887,12,left,2019-06-17 09:46:08.262000+00:00,G_H_M_CT,29,47ba149c,color,geometry,11-13
14824,12,left,2019-06-17 09:46:08.912000+00:00,C_H_F_CO,38,d310e624,color,cards,11-13
12116,12,right,2019-06-17 09:46:09.141000+00:00,A_H_F_OT,45,af701bd7,orientation,animals,11-13
7868,12,left,2019-06-17 09:46:09.368000+00:00,C_H_F_CO,38,68e97e64,color,cards,11-13
1699,12,left,2019-06-17 09:46:09.559000+00:00,G_H_M_OT,27,212becae,orientation,geometry,11-13
16909,12,left,2019-06-17 09:46:09.909000+00:00,C_H_F_CO,24,fab4e8e4,color,cards,11-13
7902,12,right,2019-06-17 09:46:10.175000+00:00,C_H_F_CO,38,68e97e64,orientation,cards,11-13
4888,12,left,2019-06-17 09:46:10.624000+00:00,C_H_M_CO,30,47ba149c,orientation,cards,11-13
1716,12,left,2019-06-17 09:46:10.729000+00:00,G_H_M_CO,28,212becae,orientation,geometry,11-13
11355,12,right,2019-06-17 09:46:11.129000+00:00,A_H_M_OT,31,a6e31763,orientation,animals,11-13
838,12,right,2019-06-17 09:46:11.600000+00:00,A_H_F_CT,40,187831b9,color,animals,11-13
1703,12,left,2019-06-17 09:46:12.151000+00:00,G_H_M_CT,29,212becae,color,geometry,11-13
2823,12,left,2019-06-17 09:46:12.193000+00:00,C_H_F_OT,20,354aa54f,type,cards,11-13
16885,12,right,2019-06-17 09:46:12.334000+00:00,C_H_F_CT,25,fab4e8e4,type,cards,11-13
12087,12,right,2019-06-17 09:46:13.113000+00:00,A_H_M_OT,46,af701bd7,orientation,animals,11-13
4866,12,right,2019-06-17 09:46:13.178000+00:00,C_H_M_CT,31,47ba149c,type,cards,11-13
1718,12,right,2019-06-17 09:46:13.335000+00:00,C_H_M_CO,30,212becae,color,cards,11-13
10040,11,left,2019-06-17 09:46:13.661000+00:00,A_H_F_CO,20,8d429739,orientation,animals,11-13
3657,12,right,2019-06-17 09:46:14.073000+00:00,A_H_M_CO,35,3ce04ab2,color,animals,11-13
12974,12,right,2019-06-17 09:46:14.079000+00:00,A_H_M_CT,41,bba1a860,color,animals,11-13
832,12,right,2019-06-17 09:46:14.229000+00:00,A_H_M_CT,41,187831b9,color,animals,11-13
6498,12,left,2019-06-17 09:46:14.369000+00:00,A_E_M_O,16,58bfe85a,correct,animals,11-13
1677,12,right,2019-06-17 09:46:14.489000+00:00,C_H_M_CT,31,212becae,type,cards,11-13
15738,12,right,2019-06-17 09:46:14.944000+00:00,A_E_F_O,7,e8853cbe,correct,animals,11-13
14837,12,right,2019-06-17 09:46:15.108000+00:00,C_H_M_CO,39,d310e624,color,cards,11-13
16922,12,left,2019-06-17 09:46:15.276000+00:00,C_H_F_OT,26,fab4e8e4,type,cards,11-13
2840,12,left,2019-06-17 09:46:15.559000+00:00,A_H_F_CT,21,354aa54f,type,animals,11-13
4879,12,right,2019-06-17 09:46:15.669000+00:00,C_H_M_OT,32,47ba149c,orientation,cards,11-13
1706,12,left,2019-06-17 09:46:15.883000+00:00,C_H_M_OT,32,212becae,type,cards,11-13
11313,12,right,2019-06-17 09:46:16.150000+00:00,A_H_M_CO,32,a6e31763,color,animals,11-13
13020,12,right,2019-06-17 09:46:16.830000+00:00,G_H_F_OT,42,bba1a860,type,geometry,11-13
14275,12,left,2019-06-17 09:46:16.905000+00:00,A_H_M_CO,32,cbb3a505,orientation,animals,11-13
12118,12,right,2019-06-17 09:46:17.029000+00:00,C_H_F_CT,47,af701bd7,type,cards,11-13
3685,12,left,2019-06-17 09:46:17.136000+00:00,G_H_F_OT,36,3ce04ab2,orientation,geometry,11-13
1719,12,left,2019-06-17 09:46:17.150000+00:00,A_H_M_CT,33,212becae,type,animals,11-13
10027,11,right,2019-06-17 09:46:17.178000+00:00,C_H_F_CO,21,8d429739,orientation,cards,11-13
14868,12,left,2019-06-17 09:46:17.573000+00:00,A_H_F_CT,40,d310e624,type,animals,11-13
12052,12,left,2019-06-17 09:46:18.147000+00:00,C_H_F_CT,47,af701bd7,color,cards,11-13
1726,12,left,2019-06-17 09:46:18.374000+00:00,A_H_M_OT,34,212becae,type,animals,11-13
9080,12,right,2019-06-17 09:46:18.549000+00:00,A_E_M_C,17,7e734302,correct,animals,11-13
4898,12,left,2019-06-17 09:46:18.614000+00:00,A_H_M_CT,33,47ba149c,type,animals,11-13
1730,12,right,2019-06-17 09:46:19.604000+00:00,A_H_M_CO,35,212becae,color,animals,11-13
2521,12,left,2019-06-17 09:46:19.752000+00:00,C_H_M_CO,39,2fe4071b,orientation,cards,11-13
16875,12,left,2019-06-17 09:46:19.823000+00:00,A_H_M_CT,27,fab4e8e4,type,animals,11-13
11321,12,right,2019-06-17 09:46:19.826000+00:00,G_H_M_OT,33,a6e31763,type,geometry,11-13
14288,12,left,2019-06-17 09:46:19.939000+00:00,C_H_M_CO,33,cbb3a505,orientation,cards,11-13
10008,11,right,2019-06-17 09:46:19.968000+00:00,C_H_F_CT,22,8d429739,type,cards,11-13
15782,12,right,2019-06-17 09:46:20.185000+00:00,A_E_F_C,8,e8853cbe,correct,animals,11-13
13003,12,left,2019-06-17 09:46:20.538000+00:00,C_H_F_CO,43,bba1a860,color,cards,11-13
14883,12,right,2019-06-17 09:46:20.552000+00:00,A_H_F_CT,40,d310e624,color,animals,11-13
7843,12,right,2019-06-17 09:46:20.558000+00:00,C_H_M_CO,39,68e97e64,color,cards,11-13
1724,12,left,2019-06-17 09:46:20.696000+00:00,G_H_F_OT,36,212becae,orientation,geometry,11-13
4857,12,left,2019-06-17 09:46:20.705000+00:00,A_H_M_OT,34,47ba149c,type,animals,11-13
889,12,left,2019-06-17 09:46:21.425000+00:00,G_H_F_OT,42,187831b9,orientation,geometry,11-13
9032,12,left,2019-06-17 09:46:21.700000+00:00,G_H_F_OT,18,7e734302,orientation,geometry,11-13
1731,12,right,2019-06-17 09:46:22.088000+00:00,G_H_F_OT,36,212becae,type,geometry,11-13
16923,12,left,2019-06-17 09:46:23.132000+00:00,A_H_M_OT,28,fab4e8e4,type,animals,11-13
10009,11,right,2019-06-17 09:46:23.388000+00:00,C_H_F_OT,23,8d429739,orientation,cards,11-13
12062,12,left,2019-06-17 09:46:23.413000+00:00,C_H_M_CT,48,af701bd7,color,cards,11-13
11338,12,right,2019-06-17 09:46:23.420000+00:00,G_H_M_CO,34,a6e31763,color,geometry,11-13
3662,12,right,2019-06-17 09:46:23.541000+00:00,G_H_F_OT,36,3ce04ab2,type,geometry,11-13
12972,12,left,2019-06-17 09:46:24.072000+00:00,A_H_F_CT,44,bba1a860,type,animals,11-13
1713,12,right,2019-06-17 09:46:24.170000+00:00,G_H_M_OT,37,212becae,type,geometry,11-13
2565,12,left,2019-06-17 09:46:24.472000+00:00,A_H_F_CT,40,2fe4071b,type,animals,11-13
9063,12,left,2019-06-17 09:46:24.577000+00:00,G_H_F_CO,19,7e734302,orientation,geometry,11-13
4842,12,left,2019-06-17 09:46:24.888000+00:00,A_H_M_CO,35,47ba149c,orientation,animals,11-13
857,12,left,2019-06-17 09:46:24.961000+00:00,C_H_F_CO,43,187831b9,color,cards,11-13
14263,12,right,2019-06-17 09:46:25.082000+00:00,C_H_M_CT,34,cbb3a505,type,cards,11-13
2830,12,left,2019-06-17 09:46:25.217000+00:00,A_H_F_OT,22,354aa54f,type,animals,11-13
11303,12,left,2019-06-17 09:46:25.299000+00:00,G_H_M_CT,35,a6e31763,color,geometry,11-13
1681,12,right,2019-06-17 09:46:25.370000+00:00,C_H_F_CO,38,212becae,orientation,cards,11-13
14892,12,left,2019-06-17 09:46:25.470000+00:00,A_H_M_CT,41,d310e624,type,animals,11-13
7839,12,left,2019-06-17 09:46:25.668000+00:00,A_H_F_CT,40,68e97e64,type,animals,11-13
1665,12,left,2019-06-17 09:46:26.223000+00:00,C_H_F_CO,38,212becae,color,cards,11-13
2517,12,right,2019-06-17 09:46:26.448000+00:00,A_H_F_CT,40,2fe4071b,color,animals,11-13
7894,12,right,2019-06-17 09:46:26.568000+00:00,A_H_F_CT,40,68e97e64,color,animals,11-13
12093,12,right,2019-06-17 09:46:26.748000+00:00,G_H_F_CO,49,af701bd7,color,geometry,11-13
10054,11,right,2019-06-17 09:46:27.324000+00:00,G_H_F_OT,24,8d429739,type,geometry,11-13
1676,12,left,2019-06-17 09:46:27.547000+00:00,C_H_M_CO,39,212becae,orientation,cards,11-13
14267,12,right,2019-06-17 09:46:27.576000+00:00,C_H_M_OT,35,cbb3a505,orientation,cards,11-13
12064,12,left,2019-06-17 09:46:27.597000+00:00,G_H_F_CO,49,af701bd7,orientation,geometry,11-13
4861,12,right,2019-06-17 09:46:27.629000+00:00,G_H_F_OT,36,47ba149c,type,geometry,11-13
6469,12,right,2019-06-17 09:46:28.018000+00:00,A_E_M_C,17,58bfe85a,correct,animals,11-13
11330,12,right,2019-06-17 09:46:28.224000+00:00,G_H_F_OT,36,a6e31763,type,geometry,11-13
12985,12,left,2019-06-17 09:46:28.265000+00:00,A_H_F_OT,45,bba1a860,type,animals,11-13
9084,12,right,2019-06-17 09:46:28.437000+00:00,G_H_F_CT,20,7e734302,type,geometry,11-13
4873,12,left,2019-06-17 09:46:28.716000+00:00,G_H_F_OT,36,47ba149c,orientation,geometry,11-13
12994,12,right,2019-06-17 09:46:29.341000+00:00,A_H_F_OT,45,bba1a860,orientation,animals,11-13
14840,12,left,2019-06-17 09:46:29.543000+00:00,G_H_F_OT,42,d310e624,orientation,geometry,11-13
1667,12,left,2019-06-17 09:46:29.621000+00:00,A_H_F_CT,40,212becae,type,animals,11-13
3691,12,right,2019-06-17 09:46:29.768000+00:00,G_H_M_OT,37,3ce04ab2,type,geometry,11-13
16915,12,left,2019-06-17 09:46:29.862000+00:00,A_H_M_CO,29,fab4e8e4,orientation,animals,11-13
1709,12,right,2019-06-17 09:46:30.510000+00:00,A_H_F_CT,40,212becae,color,animals,11-13
11308,12,left,2019-06-17 09:46:30.740000+00:00,G_H_F_OT,36,a6e31763,orientation,geometry,11-13
14250,12,left,2019-06-17 09:46:30.807000+00:00,G_H_F_OT,36,cbb3a505,orientation,geometry,11-13
7879,12,right,2019-06-17 09:46:31.196000+00:00,A_H_M_CT,41,68e97e64,color,animals,11-13
15754,12,right,2019-06-17 09:46:31.203000+00:00,G_E_M_O,9,e8853cbe,correct,geometry,11-13
6470,12,left,2019-06-17 09:46:31.670000+00:00,G_H_F_OT,18,58bfe85a,orientation,geometry,11-13
12102,12,left,2019-06-17 09:46:31.822000+00:00,G_H_M_CO,50,af701bd7,orientation,geometry,11-13
4824,12,left,2019-06-17 09:46:31.914000+00:00,G_H_M_OT,37,47ba149c,orientation,geometry,11-13
1666,12,right,2019-06-17 09:46:33.442000+00:00,A_H_M_CT,41,212becae,color,animals,11-13
872,12,right,2019-06-17 09:46:33.547000+00:00,A_H_F_CT,44,187831b9,color,animals,11-13
14241,12,right,2019-06-17 09:46:33.605000+00:00,G_H_F_OT,36,cbb3a505,type,geometry,11-13
10046,11,right,2019-06-17 09:46:33.630000+00:00,G_H_F_CO,25,8d429739,color,geometry,11-13
12976,12,left,2019-06-17 09:46:33.676000+00:00,A_H_M_OT,46,bba1a860,type,animals,11-13
4836,12,right,2019-06-17 09:46:33.938000+00:00,C_H_F_CO,38,47ba149c,orientation,cards,11-13
15724,12,right,2019-06-17 09:46:34.109000+00:00,G_E_M_C,10,e8853cbe,correct,geometry,11-13
9034,12,left,2019-06-17 09:46:34.181000+00:00,A_H_F_CT,21,7e734302,type,animals,11-13
11314,12,right,2019-06-17 09:46:34.704000+00:00,G_H_M_OT,37,a6e31763,type,geometry,11-13
4896,12,left,2019-06-17 09:46:35.090000+00:00,C_H_F_CO,38,47ba149c,color,cards,11-13
16920,12,right,2019-06-17 09:46:35.118000+00:00,C_H_M_CO,30,fab4e8e4,color,cards,11-13
1728,12,right,2019-06-17 09:46:35.354000+00:00,G_H_F_OT,42,212becae,type,geometry,11-13
3688,12,left,2019-06-17 09:46:35.480000+00:00,C_H_F_CO,38,3ce04ab2,color,cards,11-13
12092,12,right,2019-06-17 09:46:35.526000+00:00,A_H_F_OT,51,af701bd7,orientation,animals,11-13
2541,12,right,2019-06-17 09:46:36.115000+00:00,A_H_M_CT,41,2fe4071b,color,animals,11-13
13006,12,left,2019-06-17 09:46:36.255000+00:00,C_H_F_CT,47,bba1a860,color,cards,11-13
7888,12,left,2019-06-17 09:46:37.056000+00:00,G_H_F_OT,42,68e97e64,orientation,geometry,11-13
6493,12,right,2019-06-17 09:46:37.233000+00:00,G_H_F_CO,19,58bfe85a,color,geometry,11-13
11365,12,right,2019-06-17 09:46:37.448000+00:00,C_H_F_CO,38,a6e31763,orientation,cards,11-13
14869,12,left,2019-06-17 09:46:37.531000+00:00,C_H_F_CO,43,d310e624,color,cards,11-13
9082,12,right,2019-06-17 09:46:37.580000+00:00,A_H_F_OT,22,7e734302,orientation,animals,11-13
880,12,right,2019-06-17 09:46:37.841000+00:00,A_H_F_OT,45,187831b9,orientation,animals,11-13
